"","x","y"
"265",-38.5223464246136,18.6049267168755
"266",-39.6773740487814,20.7321966850096
"267",-39.5365316840206,22.2749496725556
"268",-37.49765053895,22.7147786778113
"269",-37.5358320011677,24.3900980660223
"270",-37.11306972124,25.8174333760591
"271",-36.2904035231704,26.9842393603391
"272",-35.9102242150465,28.5051935614355
"273",-35.941664824497,30.4282181210778
"274",-36.1047666246299,32.5777486785844
"275",-35.8081797572566,34.4221019857409
"276",-35.1998225404395,36.0433939922656
"277",-33.1826612371786,36.1965833568354
"278",-33.2275362348453,38.6257778118161
"279",-32.2801853140342,40.0131705581284
"280",-30.5435327307166,40.4071471800424
"281",-29.6783222871719,41.9528560405139
"282",-28.7542954785473,43.4968577696549
"283",-27.5444574732661,44.670979983175
"284",-26.670842511498,46.4772399594379
"285",-25.6020516221663,48.0690610352042
"286",-23.0215216144533,46.7217595619191
"287",-22.9020930433004,50.4356395079708
"288",-20.936254962186,50.2638127691647
"289",-19.3535002706656,50.9376825322259
"290",-18.2491105150026,53.0143692939632
"291",-16.466930865909,53.242340693325
"292",-15.0728767584837,54.8080918903803
"293",-13.3523239214592,55.3277575204834
"294",-11.3362258342353,54.4590819982094
"295",-9.9506261138843,56.7236756366483
"296",-8.14987647686167,56.9738362339228
"297",-6.30511212053698,56.8231156654884
"298",-4.593293804679,58.0703082978616
"299",-2.75933168373497,58.2184949589421
"300",-0.950665222008074,60.2136188166306
"301",0.960780838144583,60.8543258079425
"302",2.83633761579559,59.8432251404959
"303",4.8727411591248,61.6031966162968
"304",6.91378650620163,62.3086287472603
"305",8.92084936272748,62.3635231898937
"306",10.5704579885808,60.2570354279969
"307",12.6475950015413,60.7588824835322
"308",14.7319235591718,61.044376940421
"309",17.0577433422948,62.0254765913092
"310",18.7553339186067,60.6414083136074
"311",20.7813419124895,60.3705990857535
"312",23.1966839797946,61.0527970567728
"313",25.5119385063643,61.2491251553066
"314",27.0411378746119,59.5507615461476
"315",28.8281636896214,58.5062340828302
"316",31.1329731846574,58.4536274790171
"317",32.9138280264889,57.3564139382291
"318",36.4296637338056,59.0808071288422
"319",37.533766643963,56.7776355532659
"320",39.5759122592154,55.9439490419084
"321",42.624244373978,56.3891587473553
"322",43.4740214452589,53.8885826711966
"323",46.3488597069803,53.8788294208656
"324",48.0884853178363,52.4562769354004
"325",49.5914389230167,50.7799086115321
"326",51.6655014295813,49.665611919106
"327",54.1740678853045,48.8818882784319
"328",54.8110670991875,46.4030565441803
"329",57.8207943523221,45.8975952090632
"330",58.1781095001977,43.2591506259504
"331",59.6243795722005,41.4772601338652
"332",61.8735213181887,40.2042840716518
"333",64.8870819131135,39.3063480917133
"334",65.2559982174355,36.7653411721304
"335",66.6354678147593,34.8183229876738
"336",69.1645918002938,33.4040441790141
"337",69.4895496450468,30.894934890182
"338",72.3641964069154,29.4735489662856
"339",71.3758584459093,26.47605730078
"340",73.3500634431393,24.6034068700646
"341",75.3738583006081,22.6615277761508
"342",75.0927700606763,20.0152013744068
"343",76.3918193368203,17.7988291746974
"344",79.5067870186992,15.89645098632
"345",79.0571578613584,13.2260671515081
"346",80.882675406272,10.9191531895779
"347",81.089043674849,8.35026836373097
"348",82.1648554176858,5.84691621300193
"349",81.7377818926436,3.22764104747836
"350",82.4563293416745,0.650878338403812
"351",81.5805009442404,-1.93221572352819
"352",81.8748668517148,-4.52853503938365
"353",83.189810299306,-7.24140668980279
"354",84.0972854919892,-10.0040569669771
"355",84.4104125932588,-12.7552733051268
"356",83.026687023014,-15.2412594625242
"357",84.693555483974,-18.3285011737527
"358",84.0405326778827,-20.9849768071439
"359",83.2810282558249,-23.6119185360012
"360",83.698675055827,-26.6122007158801
"361",83.205415977327,-29.378378500811
"362",82.1483350133316,-31.9561087601805
"363",81.3969640116714,-34.6605420488525
"364",81.8155159428827,-37.9330264146196
"365",80.289956064447,-40.3525289630565
"366",79.6952647702595,-43.2574238600415
"367",78.6293025258197,-45.9500299237593
"368",75.482322741441,-47.3693470382339
"369",76.5509362894542,-51.4781107379912
"370",73.6295582603942,-52.9640398130498
"371",72.2485402448609,-55.513798888229
"372",71.7228083700019,-58.8021963849398
"373",69.8309962760872,-61.0372795295467
"374",68.2074013479919,-63.5261868597796
"375",67.5593528773383,-67.0281702525771
"376",63.9306195219823,-67.5643653537263
"377",62.8087138655374,-70.7231650112266
"378",61.7838447337228,-74.1579186764552
"379",59.0126074908177,-75.5600088719195
"380",57.0547053416026,-78.0099074791591
"381",54.9934069622478,-80.4005266997748
"382",52.5288263980733,-82.2546039748062
"383",49.2324013208314,-82.7398401567844
"384",46.9279197676879,-84.8531661829827
"385",44.560573422122,-86.9454460510534
"386",42.5594018030758,-89.9268960987383
"387",39.1930882518392,-90.0623190048969
"388",37.2168245151597,-93.4811768152396
"389",34.4262189281695,-95.1039860398525
"390",31.0286667288328,-94.9859228897501
"391",28.0896691152537,-96.175020859997
"392",25.6311847868247,-99.3060288810508
"393",22.081510041963,-98.2767290624734
"394",19.0708523375824,-99.4609742911741
"395",16.1809210107719,-101.642981186849
"396",12.9579318439125,-102.054276456839
"397",9.79107311467426,-103.057753321005
"398",6.59480751498648,-104.295971048099
"399",3.31752331394732,-105.037128691597
"400",3.90895745136562e-14,-106.400380257284
